#dati campionati
#time(x)	reading(y)
0.000000		254
0.100000		254
0.200000		254
0.300000		254
0.400000		254
0.500000		254
0.600000		254
0.700000		254
0.800000		254
0.900000		254
1.000000		254
1.100000		254
1.200000		254
1.300000		254
1.400000		254
1.500000		254
1.600000		254
1.700000		254
1.800000		254
1.900000		254
2.000000		254
2.100000		254
2.200000		254
2.300000		254
2.400000		254
2.500000		254
2.600000		254
2.700000		254
2.800000		254
2.900000		254
3.000000		254
3.100000		254
3.200000		254
3.300000		254
3.400000		254
3.500000		254
3.600000		254
3.700000		254
3.800000		254
3.900000		254
4.000000		254
4.100000		254
4.200000		254
4.300000		254
4.400000		254
4.500000		254
4.600000		254
4.700000		254
4.800000		254
4.900000		254
5.000000		254
5.100000		254
5.200000		254
5.300000		254
5.400000		254
5.500000		254
5.600000		254
5.700000		254
5.800000		254
5.900000		254
6.000000		254
6.100000		254
6.200000		254
6.300000		254
6.400000		254
6.500000		254
6.600000		254
6.700000		254
6.800000		254
6.900000		254
7.000000		254
7.100000		254
7.200000		254
7.300000		254
7.400000		254
7.500000		254
7.600000		254
7.700000		254
7.800000		254
7.900000		254
8.000000		254
8.100000		254
8.200000		254
8.300000		254
8.400001		254
8.500000		254
8.600000		254
8.700000		254
8.800000		254
8.900001		254
9.000000		254
9.100000		254
9.200000		254
9.300000		254
9.400001		254
9.500000		254
9.600000		254
9.700000		254
9.800000		254
9.900001		254
10.000000		254
10.100000		254
10.200000		254
10.300000		254
10.400001		254
10.500000		254
10.600000		254
10.700000		254
10.800000		254
10.900001		254
11.000000		254
11.100000		254
11.200000		254
11.300000		254
11.400001		254
11.500000		254
11.600000		254
11.700000		254
11.800000		254
11.900001		254
12.000000		254
12.100000		254
12.200000		254
12.300000		254
12.400001		254
12.500000		254
12.600000		254
12.700000		254
12.800000		254
12.900001		254
13.000000		254
13.100000		254
13.200000		254
13.300000		254
13.400001		254
13.500000		254
13.600000		254
13.700000		254
13.800000		254
13.900001		254
14.000000		254
14.100000		254
14.200000		254
14.300000		254
14.400001		254
14.500000		254
14.600000		254
14.700000		254
14.800000		254
14.900001		254
15.000000		254
15.100000		254
15.200000		254
15.300000		254
15.400001		254
15.500000		254
15.600000		254
15.700000		254
15.800000		254
15.900001		254
16.000000		254
16.100000		254
16.200001		254
16.300001		254
16.400000		254
16.500000		254
16.600000		254
16.700001		254
16.800001		254
16.900000		254
17.000000		254
17.100000		254
17.200001		254
17.300001		254
17.400000		254
17.500000		254
17.600000		254
17.700001		254
17.800001		254
17.900000		254
18.000000		254
18.100000		254
18.200001		254
18.300001		254
18.400000		254
18.500000		254
18.600000		254
18.700001		254
18.800001		254
18.900000		254
19.000000		254
19.100000		254
19.200001		254
19.300001		254
19.400000		254
19.500000		254
19.600000		254
19.700001		254
19.800001		254
19.900000		254
20.000000		254
20.100000		254
20.200001		254
20.300001		254
20.400000		254
20.500000		254
20.600000		254
20.700001		254
20.800001		254
20.900000		254
21.000000		254
21.100000		254
21.200001		254
21.300001		254
21.400000		254
21.500000		254
21.600000		254
21.700001		254
21.800001		254
21.900000		254
22.000000		254
22.100000		254
22.200001		254
22.300001		254
22.400000		254
22.500000		254
22.600000		254
22.700001		254
22.800001		254
22.900000		254
23.000000		254
23.100000		254
23.200001		254
23.300001		254
23.400000		254
23.500000		254
23.600000		254
23.700001		254
23.800001		254
23.900000		254
24.000000		254
24.100000		254
24.200001		254
24.300001		254
24.400000		254
24.500000		254
24.600000		254
24.700001		254
24.800001		254
24.900000		254
25.000000		254
25.100000		254
25.200001		254
25.300001		254
25.400000		254
25.500000		254
